Instituto Nacional de Estadística y Geografía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Índice Nacional de Precios al Consumidor, ciudades que lo componen por mayor variación ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Título," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, 7. Area Metropolitana de la Cd. de México, Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Acapulco, Gro., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Aguascalientes, Ags., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Atlacomulco, Méx., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Campeche, Camp., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Cancún, Q. Roo., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Cd. Acuña, Coah., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Cd. Jiménez, Chih., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Cd. Juárez, Chih., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Chetumal, Q.R., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Chihuahua, Chih., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Coatzacoalcos, Ver., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Colima, Col., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Córdoba, Ver., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Cortazar, Gto., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Cuernavaca, Mor., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Culiacán, Sin., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Durango, Dgo., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Esperanza, Son., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Fresnillo, Zac., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Guadalajara, Jal., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Hermosillo, Son., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Huatabampo, Son., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Iguala, Gro., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Izúcar de Matamoros, Pue., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Jacona, Mich., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, La Paz, B.C.S., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, León, Gto., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Matamoros, Tamps., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Mérida, Yuc., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Mexicali, B.C., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Monclova, Coah., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Monterrey, N.L., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Morelia, Mich., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Oaxaca, Oax., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Pachuca, Hgo., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Puebla, Pue., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Querétaro, Qro., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Saltillo, Coah., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, San Andrés Tuxtla, Ver., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, San Luis Potosí, S.L.P., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tampico, Tamps., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tapachula, Chis., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tehuantepec, Oax., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tepatitlán, Jal., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tepic, Nay., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tijuana, B.C., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tlaxcala, Tlax., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Toluca, Edo. de Méx., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Torreón, Coah., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tulancingo, Hgo., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tuxtla Gutiérrez, Chis., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Veracruz,Ver., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Villahermosa, Tab., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Zacatecas, Zac., Índice de precios al consumidor, por objeto del gasto, Índice general"
abr-12,78.30097963,76.54446807,79.60596542,79.17836571,N/E,76.78334826,N/E,77.54381262,79.85784707,82.58730939,80.45768025,79.14783096,N/E,78.98749596,77.95961236,76.86650761,79.7502312,85.86762221,76.99440448,N/E,78.33646372,78.72928387,83.53178398,88.18904952,76.59829727,N/E,76.75417835,82.60462682,77.01298893,82.00637816,78.19195552,85.30592594,78.01524036,80.61913168,79.26951666,78.76094195,N/E,78.61565481,76.21508847,N/E,79.46575477,78.63827691,80.10529037,77.22241925,80.60257828,72.5351482,78.58066252,76.07700828,78.10193035,77.19434232,78.31818077,75.69057605,N/E,79.30624381,78.41428168,N/E
may-12,78.05381934,76.90006599,79.95821769,79.37620319,N/E,76.90548273,N/E,77.79056659,79.70193741,80.3754185,80.61050157,78.54735997,N/E,78.71154988,78.11752788,77.38732579,79.98410284,81.20362737,77.22331226,N/E,78.24811991,78.76192862,76.28235782,81.39904073,77.13744706,N/E,77.13578269,80.21191045,77.2634581,80.10938467,78.26599377,78.48318183,78.03585609,80.82925839,79.75021696,78.86489988,N/E,78.95947133,76.44771085,N/E,79.43315111,78.58230342,80.44999099,77.41082247,80.81756386,73.07933403,78.6568826,76.36411333,78.46549133,77.49996309,78.66054947,76.10639137,N/E,79.62643897,78.62322985,N/E
jun-12,78.41366669,77.28352519,79.97117936,79.83579489,N/E,77.35701015,N/E,78.19026071,80.39970958,80.94267172,80.86677116,78.89264972,N/E,79.02433889,78.38121699,78.04198551,80.42280325,81.53420453,77.59101809,N/E,78.62005479,79.1574616,76.60992094,81.58565831,77.56602055,N/E,77.69653716,80.57038171,77.30705008,80.4376954,78.70871234,78.61129698,78.17024006,81.05735131,80.02112968,79.3538035,N/E,79.3062646,76.69632602,N/E,79.8388014,79.11367843,80.82837826,77.80683867,81.30630805,73.70755867,79.00286199,76.83922117,78.77129719,77.87202315,78.72412129,76.72509589,N/E,79.87573378,79.01977382,N/E
jul-12,78.85389747,77.68164821,80.48507121,80.43006825,N/E,77.67159893,N/E,78.55999748,80.71458596,81.41154816,81.37068966,79.46813263,N/E,79.6972864,78.95477806,78.48133492,80.73845354,82.0386408,78.01540586,N/E,79.4849333,79.69875722,77.11919791,81.94622712,77.84715898,N/E,78.3206496,81.00736769,77.98457287,80.77854305,79.02526367,79.04541968,78.61615051,81.49557094,80.55842735,79.85626686,N/E,79.64933693,77.23353833,N/E,80.32861465,79.44130993,81.07593598,78.1769956,82.22193008,74.26069945,79.40114928,76.93832342,79.27258188,78.34817144,78.84590345,77.20256658,N/E,80.41091713,79.55510817,N/E
ago-12,79.0905403,77.88180952,81.06377139,80.33419317,N/E,78.06168901,N/E,78.78625431,80.88654515,81.6170287,81.63793103,79.85809803,N/E,79.94992368,79.14248896,78.51915971,81.03958239,82.24678197,78.46813458,N/E,79.61633544,79.93106642,77.24990436,82.57194488,78.26995071,N/E,78.67603685,81.03433235,78.18701698,81.01987886,79.42265269,79.25513685,78.93073117,81.67679545,80.96819228,80.06342941,N/E,80.00729308,77.60428025,N/E,80.56366435,79.87790316,81.26787155,79.15225936,82.31782292,74.3709143,79.58572144,77.06730209,79.53840344,78.42125467,79.2709921,76.95236047,N/E,80.63505375,80.0622269,N/E
sep-12,79.43911894,78.25427084,81.75836409,80.42854643,N/E,78.5109958,N/E,78.92027403,81.5598609,81.77173413,82.06818182,80.15113999,N/E,80.35519598,79.58644012,79.02542989,81.63190437,82.70469256,78.66216118,N/E,79.88582119,80.26358743,77.4324152,82.84638249,78.88787708,N/E,79.0037505,81.04384928,78.4633458,81.24162573,79.98776102,79.58644101,79.13459776,81.89473355,81.11911859,80.41824236,N/E,80.41287749,77.8492607,N/E,80.99812718,80.59063228,81.47234169,79.36282767,82.91560656,74.92612161,79.86818409,77.17806343,80.00710832,78.78371794,79.53293863,77.65136036,N/E,81.05511931,80.38556275,N/E
oct-12,79.84103612,78.40750788,82.06791912,80.63094939,N/E,79.22455717,N/E,84.23770369,81.68902136,81.83440966,83.10658307,80.06481755,N/E,80.61685602,79.75925333,78.96942012,81.77176879,82.7422396,78.84092726,N/E,80.04766112,80.50956188,77.46987376,83.24241708,79.71900611,N/E,79.11444489,81.25480804,78.77513927,81.52213943,80.75911879,79.75698921,81.20609615,82.97973722,81.03535449,80.47248128,N/E,80.49920372,77.84271819,N/E,81.42121665,80.59436384,82.56911639,79.50320655,83.85829512,75.02187076,79.98176696,77.27133613,80.02636002,79.01034977,80.57000176,77.98257877,N/E,81.74887551,81.63467624,N/E
nov-12,80.3834365,78.45003299,81.99472384,80.44604744,N/E,79.22825821,N/E,84.22509007,82.02606137,84.1311902,83.01959248,80.67664675,N/E,81.36875268,79.70487676,79.58043586,81.89864033,87.67640985,78.87362837,N/E,80.12561154,80.53689237,84.91057766,90.0121597,80.39836376,N/E,79.17052034,83.72048758,78.80986509,83.372903,80.5188722,86.98611134,81.25267241,83.12815385,80.97045617,80.36099016,N/E,80.55873904,77.78165482,N/E,81.30748292,80.69213087,82.47667395,79.61772616,83.97042788,75.01980423,80.11702024,77.48848665,79.81681266,78.99189441,80.9315186,77.88149263,N/E,81.70999466,81.6712803,N/E
dic-12,80.56824328,78.73011218,82.1426393,80.68877881,N/E,79.29265639,N/E,84.34176606,82.19802056,84.24384748,83.31661442,80.81597419,N/E,81.45597269,79.86428204,79.90412872,82.04003332,87.97678614,79.03568055,N/E,80.14862547,80.63406746,85.05802091,90.00624873,80.39764104,N/E,79.4305065,83.69669524,78.98349416,83.54450217,80.67148167,87.05465703,81.29084967,83.2437626,80.96668302,80.64423787,N/E,80.84227604,77.85362237,N/E,81.35070174,80.87870918,82.39754949,80.02186955,84.04312085,75.40968926,80.34194421,77.65389997,79.85457561,79.30046803,80.75688759,78.24425565,N/E,81.95623999,81.54621644,N/E
ene-13,80.89278202,78.98599604,82.14187685,80.98553504,N/E,79.91369164,N/E,84.73436502,82.80255264,84.03916031,83.55721003,81.24531474,N/E,81.88455379,80.23002034,80.15726381,82.31594072,88.22247435,79.33362401,N/E,80.42998938,81.00226995,85.66453073,90.34148483,80.3477733,N/E,79.75239413,84.45329167,79.46670016,83.91277434,81.00314285,87.37208885,81.62604606,83.42498711,81.52435573,81.0721227,N/E,80.96581184,78.33267908,N/E,81.74118753,81.39366529,83.22796462,80.58707923,84.16066692,76.225968,80.87548478,77.98618398,80.20999163,79.42227341,81.02725929,78.64286482,N/E,82.30616757,82.22720444,N/E
feb-13,81.29094297,79.3819195,82.52920187,81.37740544,N/E,80.37262115,N/E,85.29882457,82.90802094,84.86822271,83.61990596,81.96391116,N/E,82.17704159,80.94734411,80.40094271,82.86622695,88.67303878,79.74129787,N/E,80.6861122,81.44866802,86.17619867,90.72063095,80.93462267,N/E,79.75385064,84.86093377,79.95138386,84.23246593,81.46172675,87.7964193,81.94062672,83.60699277,82.04203298,81.19792687,N/E,81.22181374,79.1272299,N/E,82.23024256,81.79070392,83.94400182,80.34843514,84.4939719,76.58072205,81.46581679,78.23393961,80.65722346,79.70427131,81.25780287,78.82066172,N/E,82.74910422,82.70992046,N/E
mar-13,81.88743314,80.15030427,83.00802098,82.07516303,N/E,80.75234831,N/E,85.8829929,83.55688028,85.32202529,84.40987461,82.3455472,N/E,82.49810146,81.51792565,81.14579999,83.60605621,89.10156473,80.34227164,N/E,81.25255195,82.09245299,86.48463402,91.18928596,81.44992267,N/E,80.43913629,85.51760237,80.51955728,84.8796847,81.82814058,88.16526039,82.49954187,84.0803637,82.47141833,81.728263,N/E,81.92507479,79.69570085,N/E,82.58357533,82.195952,84.26833376,80.70233768,84.92084973,76.87003603,81.67878466,78.67989973,81.70792208,80.31108355,81.56417307,80.00932,N/E,83.17526874,82.97377472,N/E
abr-13,81.94152293,80.72219371,83.15059929,82.17484268,N/E,79.98919295,N/E,80.88169212,83.6661699,85.44340955,83.62539185,82.43111242,N/E,82.86277134,81.99465173,81.41493788,83.67254912,89.37010766,80.6743696,N/E,81.38469648,82.30578268,86.5452053,91.71029521,81.52725381,N/E,80.64741652,85.54060163,80.75524951,85.10221512,81.11571122,88.11874725,81.42828783,83.29063101,82.67441422,81.84201407,N/E,82.0746573,80.01046801,N/E,82.92856764,82.44298167,83.52252697,81.09244318,84.84583678,77.14006241,81.79535655,78.78191675,82.14404715,80.74958291,81.09619258,80.53123992,N/E,82.23679195,82.12730587,N/E
may-13,81.66882024,80.85123543,83.14297478,82.10940413,N/E,80.10836658,N/E,80.56792829,83.59127212,83.6226457,83.60266458,82.25316705,N/E,82.3093754,82.09819068,81.47531205,83.91482792,82.82712855,80.81825449,N/E,81.63339545,82.4287699,84.11996302,84.47611971,81.5684489,N/E,80.94672833,84.23995368,80.83208961,83.0869044,81.37937808,81.23153755,81.50387881,83.65698574,82.80873863,82.31208473,N/E,82.0478664,80.17403062,N/E,83.27735107,82.63254523,83.76303399,81.42491947,84.63317119,77.48241729,81.8992251,78.76952897,81.93524024,80.88319972,81.31141765,80.39215686,N/E,82.60349165,82.2981248,N/E
jun-13,81.61923793,80.69359924,82.84561896,82.35594007,N/E,80.33264987,N/E,80.94791363,83.79150904,84.13277692,83.68103448,82.39098006,N/E,82.61614924,82.21290289,81.40475428,83.33244167,82.95772694,80.82406802,N/E,81.39063556,82.26099103,84.28494007,84.50736337,80.90065479,N/E,81.01736882,84.4485332,80.73825603,83.24204885,81.52594361,81.34251628,81.80013438,83.58199628,83.27359167,82.39118316,N/E,81.79930641,80.01119495,N/E,83.41610621,82.63702311,83.81865614,81.46481662,84.41431897,77.49826067,81.95003848,78.74766818,81.3354757,81.0566801,81.26316434,79.97060616,N/E,82.55317527,82.60010829,N/E
jul-13,81.59219304,80.66353838,82.50556589,82.16799446,N/E,80.34967468,N/E,81.05985952,83.32072299,84.12325659,83.8322884,82.52879308,N/E,82.62667579,82.10489464,81.05342023,83.16888437,82.92915854,80.75139888,N/E,81.26739965,82.07423266,84.24429355,84.86117679,80.54290794,N/E,81.04358592,84.36367385,80.82987307,83.51472697,81.54407543,81.44941491,81.94673508,83.66479714,83.1045542,82.44918868,N/E,81.64228199,80.10860557,N/E,83.07945438,82.46761001,83.75363307,81.50914679,84.44602547,77.47828423,82.15329204,78.75131165,81.2451408,81.04929796,81.35660726,79.87382156,N/E,82.60806587,82.67712933,N/E
ago-13,81.82432839,80.89669331,82.73887584,82.25930407,N/E,80.44368121,N/E,81.23960362,83.55993733,84.23908732,84.11755486,82.59467073,N/E,82.94472808,82.49670389,81.54950682,83.53727043,83.23443226,81.05152242,N/E,81.53985494,82.26326858,84.41245856,85.03343917,81.00689476,N/E,81.11786768,83.9473079,81.08181993,83.6831919,81.79112145,81.56447375,82.22542911,83.8022778,83.4562125,82.68045741,N/E,82.09623886,80.54331865,N/E,83.14996929,82.74150696,83.92441656,82.10169341,84.5651182,77.95427461,82.39017209,79.01801329,81.2999341,81.19251155,81.6070649,80.23443381,N/E,82.64847145,82.940221,N/E
sep-13,82.13233968,81.22662952,83.31300131,82.52638467,N/E,80.86263944,N/E,81.81273503,83.98639612,84.37951224,84.42711599,82.79154646,N/E,83.37556486,82.80136165,81.49640665,83.70999916,83.23361602,81.43521546,N/E,82.05729727,82.6724668,84.74002168,85.32560967,81.23961089,N/E,81.61526417,83.69986756,81.20077431,84.05538187,82.03287903,81.67871656,82.341488,84.23893515,83.67279176,82.86276046,N/E,82.45345082,80.71415071,N/E,83.54727911,83.02435966,84.29026926,82.13789639,84.71205079,78.47641747,82.66815121,79.16812405,81.81750868,81.55202197,81.89428696,80.2308492,N/E,82.92216208,83.20712559,N/E
oct-13,82.52298816,81.32854315,83.23065662,82.83151095,N/E,81.55399454,N/E,86.71076178,84.46023921,84.29144915,85.78761755,83.13607899,N/E,83.57632127,82.85424845,81.42948587,83.82082069,83.56990687,81.39234067,N/E,82.48416864,82.73244206,84.97513389,85.54684861,82.10615325,N/E,81.98521647,84.02899493,81.35076027,83.49200379,83.3927654,82.15119221,83.68074644,85.29191207,83.69241218,82.84242086,N/E,82.4899162,80.68361902,N/E,83.86649177,83.11242462,85.39174442,82.18444307,85.17218179,79.26789786,83.11650464,79.38891804,81.88933234,81.50108518,82.68625393,80.20934151,N/E,84.07638942,84.34795208,N/E
nov-13,83.29226516,81.76772491,83.49675196,83.13663722,N/E,81.96999193,N/E,86.55782163,84.66047614,86.01066277,85.82210031,83.66158576,N/E,84.28611172,83.4382379,81.92339026,84.19073532,90.69486503,81.78548071,N/E,82.67496158,83.02472651,88.00290105,93.06728366,82.87151468,N/E,81.86796781,86.95862512,81.62487255,85.40466844,83.77126711,89.8862468,84.26791277,85.60593042,84.00030185,83.15278803,N/E,83.00043163,81.07980402,N/E,84.42075413,83.5176727,85.71372614,82.81319266,85.69959246,79.27616397,83.42512124,79.64468929,82.35803722,81.93367882,83.05543003,80.91909524,N/E,84.41411908,84.50199416,N/E
dic-13,83.7700583,82.47452159,84.06554027,83.49274469,N/E,82.29494363,N/E,87.00008672,84.84237074,86.36926202,85.77429467,83.79712713,N/E,84.79589765,83.95518775,82.12633478,84.69210721,90.95198061,82.03328246,N/E,82.73657954,83.62371983,88.01884086,93.13314869,83.04063137,N/E,82.2641372,87.44002348,81.99725149,86.13964568,84.02889003,90.18001404,84.50766599,85.89573341,84.55118288,83.66655116,N/E,83.5868546,81.59448103,N/E,85.06827815,83.71320676,86.02238987,83.17817773,86.76678705,79.11773013,83.82639755,79.86548327,83.34949983,82.24668173,83.26759139,81.32845826,N/E,85.10101395,85.21958622,N/E
ene-14,84.51905163,83.00755187,84.84857727,84.12278099,N/E,83.71318386,N/E,89.13257704,85.81909893,87.55454358,87.77272727,84.61264699,N/E,85.18011684,84.5391772,82.7868137,84.92292171,91.60660501,82.52016569,N/E,83.9251379,84.35784727,88.77279393,93.64233601,83.3355015,N/E,83.48250373,88.74463681,83.1173437,87.31028106,84.77456106,91.71902796,85.47584143,86.63234858,84.81681319,84.21421361,N/E,83.8696474,82.16222503,N/E,85.70594524,84.69610126,86.67575423,84.54428584,86.87118652,79.78521881,84.14547574,81.30100851,83.63531354,83.03066543,84.16372424,82.00451661,N/E,85.66974156,86.6227418,N/E
feb-14,84.73315704,83.25903659,84.94464607,84.20267689,N/E,83.86862773,N/E,89.23663942,86.25778593,88.11306983,87.59012539,84.88070088,N/E,85.37185049,84.69858248,82.94247723,85.14762192,91.84086587,82.87624446,N/E,83.89321534,84.74502927,88.8939365,93.75971087,83.07387653,N/E,83.14313804,88.69467289,83.60276624,87.29460991,85.19310387,92.06257242,85.64153076,86.87918886,84.92774403,84.16976783,N/E,83.91504309,82.26617816,N/E,85.79769045,84.62296256,86.84340408,84.11354434,86.74204051,80.44857444,84.51835634,81.54074851,84.23285673,83.35105048,84.40039522,82.20167043,N/E,85.91751163,86.76458252,N/E
mar-14,84.96529239,83.50025662,85.27859953,84.30844386,N/E,84.37196977,N/E,89.90594969,86.50082158,88.65652222,87.76959248,85.15405526,N/E,85.55305759,84.875865,83.11487096,85.27525776,91.96003689,83.17055447,N/E,84.13449046,84.63039303,89.019861,94.06961427,83.38031019,N/E,83.62014347,89.06424725,83.96701787,87.79608691,85.30869421,92.42896545,85.94465824,87.11196863,85.16847149,84.26543926,N/E,83.99839255,82.3832163,N/E,85.88109518,84.86924593,87.06432584,84.77997458,86.89206641,80.70344628,84.64015902,81.78048852,84.47720525,83.45218585,84.65085286,82.5816396,N/E,86.26210261,86.90489808,N/E
